VentaID,FechaVenta,HoraVenta,SucursalNombre,CiudadSucursal,VendedorNombre,Cliente_Nombre,GeneroCliente,edadcliente,EmailCliente,TelefonoCliente,Direccion_Cliente,MetodoPago,NombreProducto1,MarcaProducto1,CantidadProducto1,PrecioUnitarioProducto1,SubtotalProducto1,NombreProducto2,MarcaProducto2,CantidadProducto2,PrecioUnitarioProducto2,SubtotalProducto2,NombreProducto3,MarcaProducto3,CantidadProducto3,PrecioUnitarioProducto3,SubtotalProducto3,DescuentoVenta,TotalVenta
11970,2021-07-21,13:09:29,TechCore Cali,cali,Clímaco Salinas Zabaleta,Valerio Mayo Giménez,M,35,valerio97@gmail.com,+34 703 76 11 22,cll 6 #61-89,Tarjeta Crédito,HP Spectre x360,HPP,1,5200000,5200000,Apple MacBook Pro 14,Aple,2.0,8000000.0,16000000.0,,,,,,,21200000.0
11971,2025-03-26,18:53:28,TechCore Cali,cali,Rosendo Barberá Cordero,Bernardino Fajardo,M,37,bernardino92@yahoo.com,+34 882 40 44 13,cll 81 #88-86,Tarjeta Crédito,Acer Swift 3,Acr,1,2600000,2600000,HP Pavilion 15,HP,2.0,3500000.0,7000000.0,,,,,,,9600000.0
11972,2020-10-21,23:17:34,TechCore Cali,cali,Clímaco Salinas Zabaleta,Luis Ángel Luz Carnero,M,40,luis26@hotmail.com,+34 875 410 664,cll 26 #54-63,Tarjeta Débito,HP Spectre x360,HP,1,5200000,5200000,Samsung Galaxy Book Pro,Samsung,1.0,4800000.0,4800000.0,,,,,,0.05,9500000.0
11973,2023-01-23,13:56:49,TechCore medellin #1,medellín,Ana Sofía Llopis Blázquez,Cipriano Salazar Blanca,M,28,cipriano57@hotmail.com,+34 845 994 721,cll 75 #5-32,Tarjeta Crédito,MSI GE76 Raider,MSI,1,10000000,10000000,Samsung Galaxy Book Odyssey,Samsng,1.0,6800000.0,6800000.0,HP Omen 16,HP,2.0,6000000.0,12000000.0,0.0,28800000.0
11974,2019-08-03,19:11:13,TechCore Bogotá #2,Bogota,Herminia Meléndez-Huguet,Amado Borrego Pinto,M,37,amado8@hotmail.com,+34922028304,cra 23 #75-43,Tarjeta Débito,Lenovo ThinkPad X1 Carbon,Lenvo,2,6800000,13600000,HP Pavilion 15,HPP,1.0,3500000.0,3500000.0,,,,,,0.0,17100000.0
11975,2014-11-07,16:14:33,TechCore Medellín #2,medellin,Almudena Adelaida Lledó Garrido,Alba Nogueira Ríos,F,22,alba49@hotmail.com,+34849 58 63 63,cra 35 #11-18,Transferencia,Dell Latitude 7420,Dell,1,5600000,5600000,Dell XPS 13,Del,1.0,4800000.0,4800000.0,Lenovo Yoga 7i,Lenvo,1.0,4400000.0,4400000.0,0.0,14800000.0
11976,2017-11-29,08:18:41,TechCore medellin #1,Medellin,Liliana Jordá Armengol,Amarilis Rosselló Juliá,F,49,amarilis78@yahoo.com,+34 927145228,cra 20 #16-64,Tarjeta Crédito,HP Pavilion 15,HP,1,3500000,3500000,HP Omen 16,HP,2.0,6000000.0,12000000.0,,,,,,,15500000.0
11977,2019-09-05,07:15:19,Techcore medellín #2,Medellín,Claudia Sastre-Quintero,Jenaro Rosa,M,24,jenaro46@gmail.com,+34 924 936 305,cra 71 #35-78,Tarjeta Débito,Asus ZenBook 14,Azus,2,3800000,7600000,Lenovo IdeaPad 5,Lenvo,1.0,2800000.0,2800000.0,Lenovo Yoga 7i,Lenvo,2.0,4400000.0,8800000.0,,19200000.0
11978,2022-05-30,05:07:40,Techcore medellín #2,medellín,Almudena Adelaida Lledó Garrido,Jenny Gutierrez Pina,F,23,jenny55@gmail.com,+34944 497 192,cll 25 #29-83,Tarjeta Débito,Asus VivoBook 15,Asus,2,2400000,4800000,Apple MacBook Air M1,Aple,1.0,5500000.0,5500000.0,Lenovo Legion 5 Pro,Lenovo,2.0,7200000.0,14400000.0,0.0,24700000.0
11979,2017-01-17,04:07:12,TechCore bogotá#2,Bogotá,Armida Azorin Plaza,Rolando de Roman,M,22,rolando77@yahoo.com,+34 983139520,cra 24 #47-59,Tarjeta Crédito,Dell XPS 13,Del,2,4800000,9600000,Acer Aspire 5,Acer,2.0,2000000.0,4000000.0,,,,,,,13600000.0
11980,2015-03-06,05:25:59,TechCore pereíra,Pereíra,Amílcar Ortega-Alberto,Heriberto Mesa Vélez,M,25,heriberto59@yahoo.com,+34 883852426,cll 86 #41-66,Billetera Digital,HP Pavilion 15,HPP,2,3500000,7000000,Microsoft Surface Pro 9,Microsoft,1.0,4400000.0,4400000.0,,,,,,,11400000.0
11981,2015-08-21,03:53:53,TechCore Bogotá #1,bogotá,María Belén Alegria Camps,Adrián Juan Pomares Franco,M,42,adrián29@yahoo.com,+34 977 51 20 65,cra 73 #5-77,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenvo,2,6800000,13600000,,,,,,,,,,,,13600000.0
11982,2022-09-30,00:10:14,TechCore medellin #2,Medellin,Almudena Adelaida Lledó Garrido,Espiridión Blasco Marí,M,38,espiridión20@gmail.com,+34 886322978,cra 51 #91-11,Tarjeta Débito,HP Envy 13,HP,2,4000000,8000000,,,,,,,,,,,0.0,8000000.0
11983,2019-12-10,13:48:45,Techcore medellín #2,Medellin,Juan José Porcel-Riera,Lucho Cepeda Cobos,M,43,lucho13@hotmail.com,+34 921792788,cll 11 #4-69,Efectivo,HP Envy 13,HPP,2,4000000,8000000,HP Pavilion 15,HP,1.0,3500000.0,3500000.0,,,,,,,11500000.0
11984,2014-09-13,13:02:40,TechCore cali,cali,Clímaco Salinas Zabaleta,Hugo Nebot Leiva,M,45,hugo39@yahoo.com,+34902 803 246,cll 47 #53-97,Tarjeta Crédito,Lenovo Yoga 7i,Lenvo,2,4400000,8800000,,,,,,,,,,,0.15,7480000.0
11985,2015-12-25,06:11:31,TechCore Medellín #1,Medellin,Dominga del Alcántara,Desiderio Canales Frutos,M,44,desiderio35@yahoo.com,+34741 138 307,cra 21 #71-38,Tarjeta Crédito,Dell Inspiron 15,Del,2,3000000,6000000,,,,,,,,,,,0.05,5700000.0
11986,2023-03-05,18:03:09,TechCore bogota#2,bogota,Edu Juan Pedraza,Susanita Prada Quintero,F,47,susanita37@yahoo.com,+34823 88 62 58,cra 11 #39-58,Efectivo,HP Spectre x360,HP,2,5200000,10400000,Apple iMac 24,Aple,1.0,6400000.0,6400000.0,HP Omen 16,HPP,1.0,6000000.0,6000000.0,0.0,22800000.0
11987,2015-02-06,18:17:49,TechCore bogotá #1,Bogotá,Evaristo Guillen Peña,Íñigo Marcio Valenciano Díaz,M,31,íñigo85@yahoo.com,+34 924 165 206,cra 47 #54-97,Tarjeta Débito,HP Pavilion 15,HP,1,3500000,3500000,,,,,,,,,,,0.05,3325000.0
11988,2018-10-11,15:57:20,TechCore Medellín #2,medellin,Luisina Lasa,Maricruz Mayo Seco,F,41,maricruz90@hotmail.com,+34881246422,cra 17 #95-85,Billetera Digital,HP Pavilion 15,HP,1,3500000,3500000,,,,,,,,,,,,3500000.0
11989,2021-02-02,09:17:40,TechCore bogota#2,bogota,Herminia Meléndez-Huguet,Aarón Luna Nicolau,M,29,aarón82@yahoo.com,+34925 79 10 06,cll 79 #71-25,Tarjeta Crédito,HP Spectre x360,HPP,1,5200000,5200000,,,,,,,,,,,,5200000.0
11990,2025-01-07,18:20:18,TechCore Medellín #2,medellin,Claudia Sastre-Quintero,Ale del Castell,M,42,ale13@gmail.com,+34 881775965,cra 5 #16-27,Transferencia,Asus ROG Strix G15,Asus,2,6400000,12800000,,,,,,,,,,,0.0,12800000.0
11991,2015-10-17,12:24:51,TechCore Medellín #2,medellín,Almudena Adelaida Lledó Garrido,Erasmo de Talavera,M,21,erasmo53@hotmail.com,+34 948752106,cll 31 #49-71,Tarjeta Crédito,HP Omen 16,HP,1,6000000,6000000,,,,,,,,,,,0.05,5700000.0
11992,2024-11-18,01:13:55,TechCore cali,cali,Rosendo Barberá Cordero,Julie de Vendrell,F,27,julie17@yahoo.com,+34 861 563 031,cll 91 #87-75,Billetera Digital,Lenovo Legion 5 Pro,Lenovo,2,7200000,14400000,,,,,,,,,,,0.1,12960000.0
11993,2024-12-18,10:53:49,TechCore Bogotá #1,bogotá,María Belén Alegria Camps,Estela Zaragoza Baeza,F,50,estela89@hotmail.com,+34746513298,cra 50 #5-31,Efectivo,HP Pavilion 15,HPP,1,3500000,3500000,HP Spectre x360,HPP,1.0,5200000.0,5200000.0,MSI GF65 Thin,MSY,1.0,4400000.0,4400000.0,0.0,13100000.0
11994,2024-09-21,01:41:36,TechCore medellin #2,Medellin,Almudena Adelaida Lledó Garrido,Lupe Gallego Fonseca,M,42,lupe22@yahoo.com,+34 849 993 727,cra 11 #64-30,Tarjeta Débito,Dell XPS 13,Del,2,4800000,9600000,Samsung Galaxy Book Flex,Samsng,2.0,5600000.0,11200000.0,,,,,,0.05,19760000.0
11995,2019-04-22,13:17:04,Techcore bogotá #2,bogota,Herminia Meléndez-Huguet,José Ángel Valenciano Sánchez,M,25,,+34855 055 348,cra 48 #98-90,Tarjeta Crédito,HP Omen 16,HPP,2,6000000,12000000,Lenovo Legion 5 Pro,Lenvo,1.0,7200000.0,7200000.0,HP Spectre x360,HPP,1.0,5200000.0,5200000.0,0.0,24400000.0
11996,2021-11-05,16:08:23,TechCore bogota#1,bogota,Evaristo Guillen Peña,Rocío de Hervia,F,46,rocío12@yahoo.com,+34881185254,cll 48 #2-77,Transferencia,Acer Swift 3,Acer,1,2600000,2600000,HP Spectre x360,HP,1.0,5200000.0,5200000.0,,,,,,0.15,6630000.0
11997,2022-12-07,21:52:26,TechCore Medellín #1,Medellín,Liliana Jordá Armengol,Ruy Rodríguez,M,18,,+34 800 437 091,cll 65 #86-9,Billetera Digital,Samsung Galaxy Book Pro,Samsng,1,4800000,4800000,Lenovo Yoga 7i,Lenvo,1.0,4400000.0,4400000.0,Lenovo ThinkPad X1 Carbon,Lenvo,2.0,6800000.0,13600000.0,0.0,22800000.0
11998,2014-11-13,01:18:36,TechCore medellin #1,Medellin,Eusebia Jara Macias,Francisco Jose Carlos Marquez,M,31,francisco25@hotmail.com,+34 707 512 177,cll 30 #25-53,Transferencia,Lenovo Yoga 7i,Lenvo,2,4400000,8800000,,,,,,,,,,,,8800000.0
11999,2023-10-03,04:29:47,Techcore bogotá#1,Bogota,María Belén Alegria Camps,Rosendo Macias Mariscal,M,40,,+34948 724 011,cra 27 #19-10,Tarjeta Crédito,Lenovo Yoga 7i,Lenvo,1,4400000,4400000,Lenovo Legion 5 Pro,Lenovo,2.0,7200000.0,14400000.0,,,,,,,18800000.0
12000,2020-10-19,19:43:14,TechCore Pereira,Pereíra,María Ramírez Pou,Agustín Fajardo Quirós,M,21,agustín83@hotmail.com,+34833179840,cll 67 #78-6,Billetera Digital,Dell Alienware m15,Del,2,8000000,16000000,Lenovo IdeaPad 5,Lenovo,2.0,2800000.0,5600000.0,,,,,,0.05,20520000.0
12001,2015-01-15,18:59:25,Techcore bogotá #2,bogota,Armida Azorin Plaza,Nicolás Gelabert Enríquez,M,49,nicolás77@gmail.com,+34 883 564 806,cll 81 #87-55,Tarjeta Débito,HP Spectre x360,HP,1,5200000,5200000,Dell Inspiron 15,Del,1.0,3000000.0,3000000.0,,,,,,0.0,8200000.0
12002,2017-10-15,11:24:06,TechCore Medellín #2,medellín,Juanito Diaz,Jacinta Gual Echevarría,F,28,jacinta6@yahoo.com,+34901251647,cra 21 #96-58,Tarjeta Crédito,HP Envy 13,HP,1,4000000,4000000,Dell Alienware m15,Del,1.0,8000000.0,8000000.0,,,,,,0.0,12000000.0
12003,2022-04-08,07:49:15,TechCore medellin #2,,Juanito Diaz,Venceslás Fausto Cid Gisbert,M,37,venceslás4@gmail.com,+34 985 63 50 81,cra 97 #16-69,Tarjeta Débito,Dell Latitude 7420,Del,2,5600000,11200000,Dell Alienware m15,Del,1.0,8000000.0,8000000.0,,,,,,0.0,19200000.0
12004,2018-07-27,20:59:35,Techcore bogotá #2,Bogotá,Eloísa Plaza Hurtado,Balduino Coronado-Pintor,M,49,balduino33@hotmail.com,+34740142071,cll 53 #26-54,Tarjeta Crédito,MSI GE76 Raider,MSY,1,10000000,10000000,Dell Alienware m15,Dell,1.0,8000000.0,8000000.0,Acer Aspire 5,Acr,2.0,2000000.0,4000000.0,0.0,22000000.0
12005,2016-03-29,09:38:49,TechCore medellin #2,Medellin,Claudia Sastre-Quintero,Georgina Cáceres Molina,F,42,georgina59@gmail.com,+34 820 079 610,cra 39 #65-29,Tarjeta Crédito,HP Pavilion 15,HPP,2,3500000,7000000,MSI GS66 Stealth,MSI,2.0,8000000.0,16000000.0,Dell XPS 13,Dell,2.0,4800000.0,9600000.0,0.0,32600000.0
12006,2015-03-28,00:14:09,TechCore medellin #2,Medellin,Juanito Diaz,Juan Antonio Heras Lobo,M,37,juan60@hotmail.com,+34 875183973,cll 5 #23-72,Tarjeta Crédito,HP Pavilion 15,HPP,2,3500000,7000000,Acer Swift 3,Acr,1.0,2600000.0,2600000.0,,,,,,0.0,9600000.0
12007,2022-10-03,07:08:44,Techcore bogotá #2,bogotá,Olivia Armas Ayuso,Victor Acedo Huertas,M,30,victor55@gmail.com,+34 948 554 864,cra 72 #70-12,Tarjeta Crédito,HP Pavilion 15,HPP,2,3500000,7000000,Asus ZenBook 14,Azus,2.0,3800000.0,7600000.0,Asus ROG Strix G15,Asus,1.0,6400000.0,6400000.0,0.1,18900000.0
12008,2020-12-11,18:33:08,TechCore Medellín #2,Medellin,Claudia Sastre-Quintero,Primitivo Alfaro Romeu,M,51,primitivo75@yahoo.com,+34 823855357,cra 50 #29-39,Tarjeta Débito,Lenovo ThinkPad X1 Carbon,Lenvo,1,6800000,6800000,HP Pavilion 15,HPP,1.0,3500000.0,3500000.0,,,,,,0.0,10300000.0
12009,2017-10-05,06:19:20,TechCore pereíra,Pereíra,Anacleto Morera Segovia,África Lasa-Ros,F,27,áfrica81@gmail.com,+34 901 45 20 72,cra 4 #51-90,Tarjeta Crédito,HP Spectre x360,HPP,2,5200000,10400000,Asus ZenBook 14,Asus,1.0,3800000.0,3800000.0,Dell XPS 13,Del,2.0,4800000.0,9600000.0,0.0,23800000.0
12010,2019-05-19,10:01:04,TechCore medellin #1,Medellín,Ibán López Córdoba,Adolfo Neira Rocamora,M,31,adolfo45@gmail.com,+34 927 949 538,cll 87 #78-7,Tarjeta Crédito,HP Spectre x360,HPP,1,5200000,5200000,Lenovo Legion 5 Pro,Lenovo,2.0,7200000.0,14400000.0,Microsoft Surface Book 3,Microsoft,2.0,6400000.0,12800000.0,,32400000.0
12011,2025-08-15,16:01:13,TechCore medellín #1,Medellín,Dominga del Alcántara,Reinaldo Rojas,M,37,,+34 806961807,cra 56 #53-21,Billetera Digital,Dell Alienware m15,Del,2,8000000,16000000,Lenovo Legion 5 Pro,Lenvo,2.0,7200000.0,14400000.0,Lenovo ThinkPad X1 Carbon,Lenovo,1.0,6800000.0,6800000.0,0.0,37200000.0
12012,2017-06-15,16:08:37,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Román Peñalver Teruel,M,51,román35@hotmail.com,+34 920846796,cra 19 #29-26,Tarjeta Crédito,HP Pavilion 15,HP,1,3500000,3500000,,,,,,,,,,,0.0,3500000.0
12013,2019-04-08,20:50:29,TechCore pereíra,Pereíra,Carina Parejo Carranza,Alcides Nogueira Valverde,M,28,alcides2@yahoo.com,+34800 82 43 38,cll 59 #94-18,Tarjeta Crédito,Acer Aspire 5,Acer,2,2000000,4000000,Lenovo Yoga 7i,Lenvo,1.0,4400000.0,4400000.0,,,,,,0.1,7560000.0
12014,2018-06-20,15:12:53,TechCore medellín #1,Medellin,Ana Sofía Llopis Blázquez,Clotilde Valverde Rosselló,F,25,clotilde54@gmail.com,+34 941405345,cll 9 #66-47,,Acer Swift 3,Acer,2,2600000,5200000,HP Spectre x360,HPP,1.0,5200000.0,5200000.0,,,,,,0.0,10400000.0
12015,2024-09-21,11:44:11,Techcore medellín #2,Medellín,Almudena Adelaida Lledó Garrido,Plinio Orozco Valderrama,M,49,plinio44@hotmail.com,+34 877298160,cll 23 #6-55,Tarjeta Crédito,Samsung Galaxy Book Odyssey,Samsung,1,6800000,6800000,,,,,,,,,,,,6800000.0
12016,2016-12-22,13:00:28,TechCore medellin #2,medellin,Juanito Diaz,Carmelo Torrent Carmona,M,19,carmelo58@yahoo.com,+34 848043836,cra 18 #75-78,Efectivo,HP Omen 16,HPP,2,6000000,12000000,Apple iMac 24,Aple,2.0,6400000.0,12800000.0,Microsoft Surface Go 3,Microsofft,1.0,3000000.0,3000000.0,0.1,25020000.0
12017,2020-10-03,15:33:20,TechCore Pereira,Pereíra,Carina Parejo Carranza,Irene Valbuena,F,23,irene20@yahoo.com,+34 880 52 72 80,cll 24 #87-96,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenvo,2,6800000,13600000,,,,,,,,,,,0.0,13600000.0
12018,2024-06-20,10:34:28,TechCore medellin #1,medellin,Liliana Jordá Armengol,Leandra Catalán Escudero,F,37,leandra55@yahoo.com,+34 861 62 24 79,cra 22 #56-30,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,HP Omen 16,HP,1.0,6000000.0,6000000.0,Dell Latitude 7420,Dell,1.0,5600000.0,5600000.0,,18400000.0
12019,2022-10-07,21:47:35,TechCore pereíra,pereira,Carina Parejo Carranza,Florinda Aparicio Bermejo,F,49,florinda73@yahoo.com,+34841 68 74 93,cll 33 #77-65,Tarjeta Crédito,Samsung Galaxy Book Odyssey,Samsung,2,6800000,13600000,,,,,,,,,,,0.1,12240000.0
12020,2025-01-30,17:29:40,TechCore bogotá #1,bogotá,Evaristo Guillen Peña,Carmina Ayllón Barco,F,33,carmina15@yahoo.com,+34888 27 67 06,cll 91 #21-35,Efectivo,Dell Inspiron 15,Dell,2,3000000,6000000,,,,,,,,,,,0.0,6000000.0
12021,2020-10-01,19:34:45,Techcore bogotá#1,bogotá,Evaristo Guillen Peña,Mohamed Carbajo-Querol,M,44,mohamed45@yahoo.com,+34 926 675 666,cra 50 #70-21,Tarjeta Crédito,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,Lenovo ThinkPad X1 Carbon,Lenovo,2.0,6800000.0,13600000.0,,,,,,0.1,18720000.0
12022,2021-07-07,22:56:39,TechCore bogotá#2,bogota,Armida Azorin Plaza,Julie Múgica,F,30,julie3@gmail.com,+34 988 46 71 02,cra 38 #73-87,Tarjeta Crédito,HP Envy 13,HPP,2,4000000,8000000,Lenovo Legion 5 Pro,Lenovo,1.0,7200000.0,7200000.0,HP Spectre x360,HP,2.0,5200000.0,10400000.0,0.0,25600000.0
12023,2020-04-13,17:25:31,TechCore medellin #1,medellín,Ana Sofía Llopis Blázquez,Marcial Echevarría Alcaraz,M,27,marcial22@yahoo.com,+34 985 79 73 93,cra 71 #33-75,Efectivo,Lenovo ThinkPad X1 Carbon,Lenovo,2,6800000,13600000,Apple iMac 24,Aple,1.0,6400000.0,6400000.0,Lenovo Legion 5 Pro,Lenovo,2.0,7200000.0,14400000.0,0.1,30960000.0
12024,2019-01-11,16:42:00,TechCore medellín #1,medellin,Ana Sofía Llopis Blázquez,Ovidio Paz Manso,M,18,ovidio94@gmail.com,+34884701875,cll 19 #32-49,,Dell XPS 13,Del,1,4800000,4800000,Dell Latitude 7420,Dell,2.0,5600000.0,11200000.0,,,,,,,16000000.0
12025,2021-08-14,04:16:03,TechCore Medellín #1,Medellin,Ana Sofía Llopis Blázquez,Dafne Oliva Guitart,F,21,dafne97@gmail.com,+34 742 430 747,cra 63 #72-15,Tarjeta Crédito,Asus VivoBook 15,Azus,2,2400000,4800000,Acer Aspire 5,Acer,1.0,2000000.0,2000000.0,,,,,,0.1,6120000.0
12026,2024-05-14,16:20:37,TechCore bogota#1,bogotá,María Belén Alegria Camps,Gastón Menendez Ángel,M,32,gastón4@hotmail.com,+34871791902,cll 39 #1-39,Tarjeta Crédito,Asus VivoBook 15,Asus,1,2400000,2400000,,,,,,,,,,,,2400000.0
12027,2024-02-18,22:33:27,TechCore pereíra,pereira,Carina Parejo Carranza,Javier Curro Campos Castejón,M,29,javier24@yahoo.com,+34 901 455 239,cra 11 #45-54,Tarjeta Débito,Lenovo IdeaPad 5,Lenvo,2,2800000,5600000,Dell XPS 13,Dell,1.0,4800000.0,4800000.0,,,,,,0.0,10400000.0
12028,2025-03-07,15:56:34,TechCore Bogotá #1,Bogota,Griselda Arnaiz Palacio,Salvador Espiridión Abascal Rico,M,45,salvador46@yahoo.com,+34 943561300,cll 14 #64-23,Efectivo,Lenovo Legion 5 Pro,Lenvo,1,7200000,7200000,,,,,,,,,,,0.15,6120000.0
12029,2022-11-08,12:44:15,TechCore bogota#1,Bogota,Evaristo Guillen Peña,Juan José Blanco,M,51,juan61@gmail.com,+34873 38 81 58,cra 44 #66-63,Tarjeta Débito,Lenovo Legion 5 Pro,Lenovo,2,7200000,14400000,,,,,,,,,,,,14400000.0
12030,2015-09-21,20:45:17,TechCore Medellín #1,medellin,Eusebia Jara Macias,Cornelio de Roldan,M,28,cornelio51@yahoo.com,+34983 98 48 75,cra 56 #10-97,Tarjeta Crédito,Dell XPS 13,Del,1,4800000,4800000,,,,,,,,,,,0.0,4800000.0
12031,2015-06-17,18:30:36,TechCore medellin #2,medellín,Juan José Porcel-Riera,José Ángel Alfonso Manzanares Morell,M,43,josé55@yahoo.com,+34962216107,cra 12 #97-77,Tarjeta Crédito,Dell Alienware m15,Dell,2,8000000,16000000,,,,,,,,,,,0.0,16000000.0
12032,2025-03-06,20:18:19,TechCore Bogotá #2,Bogota,Armida Azorin Plaza,Benigno Eusebio Ariza Angulo,M,22,benigno26@yahoo.com,+34887 424 174,cll 68 #88-39,Efectivo,Lenovo IdeaPad 5,Lenovo,2,2800000,5600000,,,,,,,,,,,0.0,5600000.0
12033,2021-09-20,18:36:46,TechCore medellin #2,Medellín,Juanito Diaz,Ofelia Cabezas Beltran,F,19,ofelia86@hotmail.com,+34900815969,cra 85 #36-1,Billetera Digital,Acer Swift 3,Acer,1,2600000,2600000,Samsung Galaxy Book Pro,Samsng,2.0,4800000.0,9600000.0,Lenovo ThinkPad X1 Carbon,Lenovo,1.0,6800000.0,6800000.0,0.0,19000000.0
12034,2024-04-11,12:43:15,TechCore medellín #1,medellín,Eusebia Jara Macias,Tadeo Cárdenas Mulet,M,27,tadeo60@yahoo.com,+34947 27 24 84,cra 76 #92-99,Tarjeta Crédito,HP Spectre x360,HP,2,5200000,10400000,Asus TUF Gaming A15,Azus,1.0,4800000.0,4800000.0,Asus ZenBook 14,Asus,1.0,3800000.0,3800000.0,,19000000.0
12035,2020-01-25,07:24:17,TechCore bogota#2,Bogota,Edu Juan Pedraza,Baudelio Duarte Llano,M,50,baudelio31@yahoo.com,+34 882 33 90 47,cll 11 #13-60,Tarjeta Débito,Acer Swift 3,Acer,2,2600000,5200000,Apple MacBook Air M1,Apple,1.0,5500000.0,5500000.0,,,,,,,10700000.0
12036,2024-11-19,00:04:12,TechCore medellín #1,Medellín,Dominga del Alcántara,Jeremías Miguel Luján,M,38,jeremías81@yahoo.com,+34 942499245,cra 52 #4-95,Tarjeta Débito,Lenovo Yoga 7i,Lenovo,1,4400000,4400000,Lenovo IdeaPad 5,Lenvo,1.0,2800000.0,2800000.0,,,,,,0.0,7200000.0
12037,2025-02-27,17:53:52,TechCore bogotá #1,Bogota,María Belén Alegria Camps,Cosme Caro Moliner,M,35,cosme61@yahoo.com,+34965 11 67 21,cll 84 #74-66,Transferencia,Asus TUF Gaming A15,Asus,2,4800000,9600000,HP Omen 16,HPP,2.0,6000000.0,12000000.0,Dell Latitude 7420,Del,1.0,5600000.0,5600000.0,0.0,27200000.0
12038,2023-03-23,02:52:36,TechCore pereira,Pereira,Jose Angel Rovira Adadia,Artemio Nebot,M,39,artemio18@yahoo.com,+34924195042,cll 76 #85-31,Tarjeta Crédito,Apple iMac 24,Aple,1,6400000,6400000,Apple MacBook Air M1,Aple,2.0,5500000.0,11000000.0,HP Spectre x360,HP,2.0,5200000.0,10400000.0,0.1,25020000.0
12039,2023-02-06,22:36:23,Techcore medellín #2,medellin,Almudena Adelaida Lledó Garrido,Nando Cándido Esparza Morán,M,49,nando66@yahoo.com,+34 844 79 70 50,cra 61 #66-66,Tarjeta Crédito,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,,,,,,,,,,,0.0,8800000.0
12040,2019-06-26,10:40:43,TechCore cali,cali,Rosendo Barberá Cordero,Hugo Juan Rebollo Escolano,M,40,hugo3@yahoo.com,+34 871574820,cra 28 #32-50,Tarjeta Débito,HP Spectre x360,HPP,1,5200000,5200000,Microsoft Surface Pro 9,Microsofft,2.0,4400000.0,8800000.0,Dell XPS 13,Dell,1.0,4800000.0,4800000.0,0.0,18800000.0
12041,2024-08-25,04:50:39,TechCore Bogotá #1,bogotá,Griselda Arnaiz Palacio,Eligia Luján Gilabert,F,33,eligia22@hotmail.com,+34884 14 73 72,cll 35 #76-56,Tarjeta Débito,Apple MacBook Pro 14,Aple,2,8000000,16000000,Asus ROG Strix G15,Azus,1.0,6400000.0,6400000.0,,,,,,0.0,22400000.0
12042,2018-12-26,20:54:33,TechCore Medellín #1,Medellin,Ana Sofía Llopis Blázquez,Bibiana Rufina Alcalá Dueñas,F,27,bibiana97@yahoo.com,+34982265461,cra 76 #12-33,Billetera Digital,Lenovo Legion 5 Pro,Lenvo,2,7200000,14400000,Dell XPS 13,Dell,1.0,4800000.0,4800000.0,MSI GF65 Thin,MSI,2.0,4400000.0,8800000.0,0.0,28000000.0
12043,2015-05-09,03:09:01,TechCore pereíra,Pereira,Amílcar Ortega-Alberto,Quique Héctor Lucas Villalonga,M,48,quique56@gmail.com,+34828 894 390,cll 8 #13-46,Tarjeta Crédito,Microsoft Surface Book 3,Microsofft,2,6400000,12800000,HP Omen 16,HPP,1.0,6000000.0,6000000.0,Apple MacBook Air M1,Aple,2.0,5500000.0,11000000.0,0.1,26820000.0
12044,2016-05-29,14:29:00,TechCore Pereira,Pereíra,Amílcar Ortega-Alberto,Sabina Parejo,F,42,sabina9@hotmail.com,+34872 503 708,cra 40 #72-28,Tarjeta Débito,Asus ROG Strix G15,Azus,2,6400000,12800000,,,,,,,,,,,0.15,10880000.0
12045,2020-02-02,18:11:55,TechCore medellin #1,Medellin,Ana Sofía Llopis Blázquez,Soledad Pedraza Moya,F,41,soledad91@gmail.com,+34879979055,cll 32 #72-61,Tarjeta Crédito,Lenovo IdeaPad 5,Lenovo,2,2800000,5600000,Dell XPS 13,Del,2.0,4800000.0,9600000.0,Lenovo Yoga 7i,Lenvo,1.0,4400000.0,4400000.0,0.05,18620000.0
12046,2016-07-22,09:18:10,TechCore cali,cali,Florencio Iker Vara Nebot,Ester Alba Guardiola,F,24,,+34952 59 64 89,cra 43 #40-7,Tarjeta Crédito,HP Omen 16,HP,1,6000000,6000000,HP Spectre x360,HPP,2.0,5200000.0,10400000.0,Dell Alienware m15,Dell,1.0,8000000.0,8000000.0,0.05,23180000.0
12047,2020-10-01,17:08:23,Techcore Pereíra,pereira,Carina Parejo Carranza,Amaya Bonilla Lillo,F,49,amaya39@gmail.com,+34943190219,cra 78 #79-77,Billetera Digital,Dell Latitude 7420,Del,1,5600000,5600000,,,,,,,,,,,0.0,5600000.0
12048,2024-06-13,05:26:55,TechCore medellín #1,medellín,Dominga del Alcántara,Luis Ángel Galvez Saavedra,M,29,luis12@gmail.com,+34 941 58 20 92,cra 73 #81-60,Tarjeta Crédito,Apple MacBook Pro 14,Apple,1,8000000,8000000,Acer Predator Helios 300,Acer,1.0,5600000.0,5600000.0,Lenovo ThinkPad X1 Carbon,Lenovo,1.0,6800000.0,6800000.0,0.0,20400000.0
