VentaID;FechaVenta;HoraVenta;NombreSucursal;CiudadSucursal;NombreVendedor;NombreCliente;GeneroCliente;EdadCliente;EmailCliente;TelefonoCliente;DireccionCliente;MetodoPago;NombreProducto1;MarcaProducto1;CantidadProducto1;PrecioUnitarioProducto1;SubtotalProducto1;NombreProducto2;MarcaProducto2;CantidadProducto2;PrecioUnitarioProducto2;SubtotalProducto2;NombreProducto3;MarcaProducto3;CantidadProducto3;PrecioUnitarioProducto3;SubtotalProducto3;DescuentoVenta;TotalVenta;AñoVenta;MesVenta;DiaVenta
20611;14/5/2023;03:55:56;Techcore Medellín #1;Medellín;Ibán López Córdoba;Bonifacio Hierro;M;45;bonifacio82@gmail.com;+34925 650 553;Cll 46 #59-25;Efectivo;Microsoft Surface Book 3;Microsoft;1;6400000;6400000;Dell XPS 13;Dell;1;48000000;48000000;No especificado;No especificado;0;0;0;1;10080000;2023;5;14
20724;23/6/2021;06:23:32;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Eleuterio Sastre;M;36;eleuterio50@gmail.com;+34881 21 63 51;Cll 4 #64-71;No Especificado;Acer Swift 3;Acer;2;2600000;5200000;Acer Aspire 5;Acer;1;20000000;20000000;No especificado;No especificado;0;0;0;1;6480000;2021;6;23
20819;11/3/2023;02:57:14;Techcore Medellín #1;Medellín;Ibán López Córdoba;Jacinto Calderon Bernad;M;32;jacinto15@gmail.com;+34 821518514;Cll 80 #77-68;Billetera Digital;Acer Swift 3;Acer;2;2600000;5200000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;No especificado;No especificado;0;0;0;15;10540000;2023;3;11
20995;5/9/2015;04:25:14;Techcore Medellín #1;Medellín;Ibán López Córdoba;Rosario Coello Santamaria;M;31;rosario13@gmail.com;+34 982052773;Cra 2 #39-50;Billetera Digital;Dell Xps 13;Dell;1;4800000;4800000;Acer Nitro 5;Acer;1;40000000;40000000;No especificado;No especificado;0;0;0;1;7920000;2015;9;5
21423;20/10/2023;05:44:58;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Marc Sosa Querol;M;20;marc22@hotmail.com;+34 882 095 653;Cll 15 #49-64;Efectivo;Hp Spectre X360;HP;2;5200000;10400000;Lenovo IdeaPad 5;Lenovo;1;28000000;28000000;No especificado;No especificado;0;0;0;5;12540000;2023;10;20
21471;20/4/2015;09:38:21;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Tere Cerezo Malo;F;30;tere89@yahoo.com;+34 827 78 40 58;Cra 28 #94-55;No Especificado;Samsung Galaxy Book Pro;Samsung;1;4800000;4800000;Dell XPS 13;Dell;1;48000000;48000000;No especificado;No especificado;0;0;0;15;8160000;2015;4;20
21696;5/7/2021;00:23:53;Techcore Medellín #1;Medellín;Ibán López Córdoba;Ámbar Aznar;F;40;ámbar68@gmail.com;+34 844208374;Cll 21 #72-94;Billetera Digital;Hp Spectre X360;HP;2;5200000;10400000;HP Omen 16;HP;1;60000000;60000000;No especificado;No especificado;0;0;0;5;15580000;2021;7;5
22445;25/8/2020;10:41:18;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Seve Garmendia Sabater;M;51;seve59@gmail.com;+34934 231 674;Cll 88 #66-68;Efectivo;Asus Zenbook 14;Asus;1;3800000;3800000;Asus VivoBook 15;Asus;1;24000000;24000000;No especificado;No especificado;0;0;0;5;5890000;2020;8;25
24872;11/3/2023;16:31:05;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Pepito Arnal Beltrán;M;24;pepito93@gmail.com;34800401133;Cra 25 #26-46;Billetera Digital;Hp Envy 13;HP;1;4000000;4000000;Dell XPS 13;Dell;1;48000000;48000000;No especificado;No especificado;0;0;0;5;8360000;2023;3;11
25060;5/4/2023;21:58:38;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Flor Cueto-Sebastián;F;39;flor53@gmail.com;+34947 094 108;Cll 83 #98-95;Billetera Digital;Lenovo Ideapad 5;Lenovo;2;2800000;5600000;Apple MacBook Air M1;Apple;1;55000000;55000000;No especificado;No especificado;0;0;0;1;9990000;2023;4;5
25264;6/7/2025;12:23:11;Techcore Medellín #1;Medellín;Ibán López Córdoba;Rosario De Soler;M;31;rosario80@hotmail.com;+34941 407 510;Cll 25 #77-63;No Especificado;Acer Nitro 5;Acer;2;4000000;8000000;HP Omen 16;HP;1;60000000;60000000;No especificado;No especificado;0;0;0;1;12600000;2025;7;6
25430;11/8/2023;01:30:51;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Aarón Aguilera-Esteban;M;39;aarón78@yahoo.com;+34806 28 91 01;Cra 75 #43-69;No Especificado;Apple Macbook Pro 16;Apple;2;9600000;19200000;Microsoft Surface Book 3;Microsoft;1;64000000;64000000;No especificado;No especificado;0;0;0;5;24320000;2023;8;11
25480;6/10/2021;19:03:47;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Julieta De Amorós;F;37;julieta79@gmail.com;34981697206;Cra 99 #81-75;Billetera Digital;Dell Inspiron 15;Dell;1;3000000;3000000;Acer Aspire 5;Acer;1;20000000;20000000;No especificado;No especificado;0;0;0;5;4750000;2021;10;6
25510;27/5/2019;02:45:31;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Cornelio Morata Jiménez;M;34;cornelio10@gmail.com;+34824 047 782;Cra 10 #91-99;Billetera Digital;Hp Spectre X360;HP;2;5200000;10400000;Samsung Galaxy Book Flex;Samsung;1;56000000;56000000;No especificado;No especificado;0;0;0;5;15200000;2019;5;27
25565;17/8/2022;05:44:53;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Javier Comas Benitez;M;37;javier40@hotmail.com;34738292503;Cra 45 #41-3;Efectivo;Dell Inspiron 15;Dell;1;3000000;3000000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;No especificado;No especificado;0;0;0;5;9310000;2022;8;17
26110;22/5/2015;22:10:16;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Elías Alcalá Andreu;M;18;elías95@yahoo.com;+34845 60 39 09;Cra 17 #3-93;No Especificado;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Samsung Galaxy Book Flex;Samsung;1;56000000;56000000;No especificado;No especificado;0;0;0;5;19000000;2015;5;22
26232;25/2/2023;13:06:44;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Isabel Arévalo-Niño;F;34;No especificado;+34 918646405;Cra 74 #84-63;Efectivo;Dell Latitude 7420;Dell;1;5600000;5600000;Dell XPS 13;Dell;1;48000000;48000000;No especificado;No especificado;0;0;0;5;9880000;2023;2;25
26829;23/1/2017;09:52:09;Techcore Medellín #1;Medellín;Ibán López Córdoba;Albano Natalio Manuel Ariza;M;20;No especificado;+34973 87 90 76;Cll 75 #13-2;Billetera Digital;Acer Predator Helios 300;Acer;2;5600000;11200000;HP Spectre x360;HP;1;52000000;52000000;No especificado;No especificado;0;0;0;1;14760000;2017;1;23
26897;26/2/2022;23:44:06;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Marc Carmona Olivares;M;33;marc81@hotmail.com;34900873012;Cra 23 #54-32;Billetera Digital;Dell Alienware M15;Dell;1;8000000;8000000;MSI GE76 Raider;MSI;1;100000000;100000000;No especificado;No especificado;0;0;0;5;17100000;2022;2;26
27033;2/7/2020;12:09:14;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Candela Febe Solé Nicolás;F;18;candela27@yahoo.com;34806644943;Cll 94 #90-25;Billetera Digital;Dell Alienware M15;Dell;1;8000000;8000000;Asus VivoBook 15;Asus;1;24000000;24000000;No especificado;No especificado;0;0;0;1;9360000;2020;7;2
27770;16/7/2016;17:20:56;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Marisela Font;F;25;marisela74@gmail.com;+34720 06 84 40;Cll 56 #22-8;Efectivo;Hp Spectre X360;HP;1;5200000;5200000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;No especificado;No especificado;0;0;0;5;11780000;2016;7;16
27868;15/12/2020;03:20:40;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Elisa Moya Águila;F;50;elisa32@yahoo.com;34926016034;Cll 45 #78-81;Billetera Digital;Acer Aspire 5;Acer;1;2000000;2000000;HP Omen 16;HP;1;60000000;60000000;No especificado;No especificado;0;0;0;1;7200000;2020;12;15
28623;8/10/2023;13:18:34;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Marcos Naranjo Julián;M;21;marcos45@hotmail.com;+34988 38 26 41;Cll 62 #27-6;Efectivo;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;No especificado;No especificado;0;0;0;1;19080000;2023;10;8
28695;5/8/2023;11:42:40;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Isaura De Ortuño;F;19;isaura91@gmail.com;+34 803 53 88 86;Cll 15 #91-29;No Especificado;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;HP Spectre x360;HP;1;52000000;52000000;No especificado;No especificado;0;0;0;15;10200000;2023;8;5
29578;20/8/2020;07:16:38;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Cecilio Cisneros-Raya;M;41;cecilio5@yahoo.com;+34888 79 80 51;Cll 30 #68-81;Efectivo;Apple Macbook Pro 14;Apple;2;8000000;16000000;HP Omen 16;HP;1;60000000;60000000;No especificado;No especificado;0;0;0;1;19800000;2020;8;20
297;30/7/2019;17:36:57;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Francisco Javier Santiago;M;39;francisco43@gmail.com;+34 803 83 72 84;Cll 4 #66-25;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;Apple MacBook Air M1;Apple;2;55000000;110000000;No especificado;No especificado;0;0;0;5;13300000;2019;7;30
442;13/1/2016;10:33:00;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Regina Moliner Bauzà;F;47;regina95@yahoo.com;+34926 11 94 90;Cra 74 #15-48;Tarjeta Crédito;Hp Pavilion 15;HP;2;3500000;7000000;Lenovo IdeaPad 5;Lenovo;2;28000000;56000000;No especificado;No especificado;0;0;0;1;11340000;2016;1;13
510;22/9/2017;07:34:37;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Artemio Abascal-Prieto;M;33;artemio69@hotmail.com;+34 972 09 76 85;Cll 64 #3-91;Tarjeta Crédito;Dell Xps 13;Dell;2;4800000;9600000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;15;18360000;2017;9;22
520;17/11/2018;21:50:20;Techcore Medellín #1;Medellín;Ibán López Córdoba;Raimundo Del Abad;M;31;raimundo8@hotmail.com;34976747653;Cll 98 #83-79;Tarjeta Crédito;Dell Xps 13;Dell;1;4800000;4800000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;5;15960000;2018;11;17
691;28/6/2019;03:21:56;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Hernán Acosta Carnero;M;35;hernán99@hotmail.com;+34927 451 465;Cra 57 #68-94;Tarjeta Crédito;Dell Alienware M15;Dell;1;8000000;8000000;Asus ZenBook 14;Asus;2;38000000;76000000;No especificado;No especificado;0;0;0;1;14040000;2019;6;28
2005;10/12/2024;02:51:58;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Cristian Pina Sarmiento;M;22;cristian74@gmail.com;+34 983284126;Cra 12 #94-8;Tarjeta Crédito;Hp Envy 13;HP;1;4000000;4000000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;15;13600000;2024;12;10
2162;24/6/2024;22:57:17;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Susanita Vall Lladó;F;45;susanita60@yahoo.com;+34 944 12 87 47;Cll 73 #75-98;Tarjeta Crédito;Hp Envy 13;HP;2;4000000;8000000;Lenovo ThinkPad X1 Carbon;Lenovo;2;68000000;136000000;No especificado;No especificado;0;0;0;1;19440000;2024;6;24
2406;17/3/2022;16:11:07;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Clementina Izquierdo Barrios;F;45;clementina22@gmail.com;+34 825741450;Cll 40 #25-32;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;HP Envy 13;HP;2;40000000;80000000;No especificado;No especificado;0;0;0;5;12825000;2022;3;17
2455;7/11/2023;23:00:30;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Socorro Noriega Cuéllar;F;24;socorro96@gmail.com;+34 833 11 22 36;Cll 7 #76-45;Tarjeta Crédito;Dell Xps 13;Dell;1;4800000;4800000;Apple MacBook Air M1;Apple;2;55000000;110000000;No especificado;No especificado;0;0;0;1;14220000;2023;11;7
2500;14/6/2019;12:59:22;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;América Goicoechea Ros;F;32;américa98@hotmail.com;+34 927 07 90 03;Cll 44 #40-9;Tarjeta Crédito;Lenovo Ideapad 5;Lenovo;1;2800000;2800000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;1;13320000;2019;6;14
2603;9/10/2021;16:46:36;Techcore Medellín #1;Medellín;Ibán López Córdoba;Trinidad Moliner Pelayo;M;50;trinidad57@gmail.com;+34 704 59 34 10;Cra 61 #91-79;Tarjeta Crédito;Dell Inspiron 15;Dell;2;3000000;6000000;HP Spectre x360;HP;2;52000000;104000000;No especificado;No especificado;0;0;0;15;13940000;2021;10;9
2645;25/2/2022;18:49:36;Techcore Medellín #1;Medellín;Ibán López Córdoba;Ciriaco Leiva Acero;M;51;ciriaco59@yahoo.com;+34 875 57 13 33;Cll 34 #9-85;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;Dell Alienware m15;Dell;2;80000000;160000000;No especificado;No especificado;0;0;0;15;25160000;2022;2;25
2801;2/7/2025;21:16:17;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Plinio Báez Arnau;M;50;plinio65@hotmail.com;+34 980 190 882;Cra 44 #7-75;Tarjeta Crédito;Dell Latitude 7420;Dell;2;5600000;11200000;Apple iMac 24;Apple;2;64000000;128000000;No especificado;No especificado;0;0;0;5;22800000;2025;7;2
2872;1/4/2016;21:40:46;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Constanza Del Larrañaga;F;46;constanza54@gmail.com;+34 807 555 070;Cra 4 #69-57;Tarjeta Crédito;Razer Blade 17;Razer;2;10000000;20000000;Acer Swift 3;Acer;2;26000000;52000000;No especificado;No especificado;0;0;0;5;23940000;2016;4;1
3461;13/2/2019;19:37:03;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Patricio Eric Borrego Palomar;M;49;patricio67@hotmail.com;+34 828 38 64 07;Cra 12 #65-29;Tarjeta Crédito;Asus Zenbook 14;Asus;2;3800000;7600000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;5;18620000;2019;2;13
4321;29/8/2015;03:05:19;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Florinda Petrona Jove Pastor;F;20;florinda55@yahoo.com;+34946 504 212;Cll 48 #24-29;Tarjeta Crédito;Apple Macbook Air M1;Apple;2;5500000;11000000;Dell Latitude 7420;Dell;2;56000000;112000000;No especificado;No especificado;0;0;0;5;21090000;2015;8;29
4469;23/7/2023;21:20:01;Techcore Medellín #1;Medellín;Ibán López Córdoba;Úrsula García Garzón;F;31;úrsula16@hotmail.com;+34874 177 108;Cll 87 #17-58;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;Apple MacBook Air M1;Apple;2;55000000;110000000;No especificado;No especificado;0;0;0;5;13300000;2023;7;23
4749;17/8/2018;10:46:45;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Prudencio Angelino Mercader Cáceres;M;44;prudencio27@hotmail.com;+34 872 50 44 35;Cra 28 #54-26;Tarjeta Crédito;Hp Pavilion 15;HP;2;3500000;7000000;Lenovo IdeaPad 5;Lenovo;2;28000000;56000000;No especificado;No especificado;0;0;0;5;11970000;2018;8;17
4777;26/10/2021;15:13:12;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Margarita Cerezo Gimeno;F;36;margarita75@hotmail.com;+34 983 97 05 00;Cll 15 #70-3;Tarjeta Crédito;Asus Tuf Gaming A15;Asus;2;4800000;9600000;Dell XPS 13;Dell;2;48000000;96000000;No especificado;No especificado;0;0;0;1;17280000;2021;10;26
5079;29/8/2021;16:22:34;Techcore Medellín #1;Medellín;Ibán López Córdoba;Alberto Alcántara Mínguez;M;25;alberto52@gmail.com;+34884 16 42 70;Cra 75 #59-42;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;15;21760000;2021;8;29
5279;22/6/2025;22:51:47;Techcore Medellín #1;Medellín;Ibán López Córdoba;Chema Piquer Pou;M;18;chema35@gmail.com;+34947 738 155;Cll 91 #96-26;Tarjeta Crédito;Asus Zenbook 14;Asus;2;3800000;7600000;Razer Blade Stealth 13;Razer;2;72000000;144000000;No especificado;No especificado;0;0;0;5;20900000;2025;6;22
5666;14/3/2015;07:26:40;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Bárbara Zurita Noriega;F;42;bárbara56@hotmail.com;+34 988 423 372;Cll 8 #17-89;Tarjeta Crédito;Asus Rog Strix G15;Asus;2;6400000;12800000;HP Spectre x360;HP;2;52000000;104000000;No especificado;No especificado;0;0;0;1;20880000;2015;3;14
5740;15/8/2017;05:04:47;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Javi Lamas Borrás;M;29;javi39@gmail.com;34976081719;Cra 80 #17-62;Tarjeta Crédito;Dell Xps 13;Dell;2;4800000;9600000;HP Omen 16;HP;2;60000000;120000000;No especificado;No especificado;0;0;0;5;20520000;2017;8;15
5750;5/2/2024;12:55:56;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Segismundo Roman Diaz;M;30;No especificado;+34871 158 224;Cll 39 #23-86;Tarjeta Crédito;Acer Aspire 5;Acer;2;2000000;4000000;Acer Swift 3;Acer;2;26000000;52000000;No especificado;No especificado;0;0;0;1;8280000;2024;2;5
5779;2/3/2024;21:07:46;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Segismundo Cárdenas-Folch;M;21;segismundo77@gmail.com;34924617783;Cll 39 #72-16;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;1;4400000;4400000;Lenovo ThinkPad X1 Carbon;Lenovo;2;68000000;136000000;No especificado;No especificado;0;0;0;5;17100000;2024;3;2
5891;22/5/2016;00:50:55;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Anabel Manjón Torrents;F;21;anabel23@hotmail.com;+34846 945 125;Cra 83 #65-31;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;Dell Latitude 7420;Dell;2;56000000;112000000;No especificado;No especificado;0;0;0;5;17100000;2016;5;22
6276;19/3/2017;13:27:47;Techcore Medellín #1;Medellín;Ibán López Córdoba;Teresa Rubio;F;44;teresa73@yahoo.com;+34 803830915;Cll 52 #91-7;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;No especificado;No especificado;0;0;0;5;25080000;2017;3;19
6575;5/6/2019;19:00:29;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Eric Bruno Granados Amorós;M;20;eric82@yahoo.com;+34 946 06 23 75;Cra 95 #25-18;Tarjeta Crédito;Asus Vivobook 15;Asus;2;2400000;4800000;Dell Alienware m15;Dell;2;80000000;160000000;No especificado;No especificado;0;0;0;15;17680000;2019;6;5
6605;7/4/2018;17:22:54;Techcore Medellín #1;Medellín;Ibán López Córdoba;Fito Heraclio Jove Bravo;M;51;fito52@hotmail.com;+34 974668200;Cra 56 #96-6;Tarjeta Crédito;Dell Alienware M15;Dell;2;8000000;16000000;Dell Latitude 7420;Dell;2;56000000;112000000;No especificado;No especificado;0;0;0;15;23120000;2018;4;7
6906;11/6/2020;07:32:35;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Duilio Lluch Carro;M;24;duilio74@gmail.com;+34725 58 40 52;Cll 41 #38-66;Tarjeta Crédito;Dell Xps 13;Dell;2;4800000;9600000;Dell Latitude 7420;Dell;2;56000000;112000000;No especificado;No especificado;0;0;0;1;18720000;2020;6;11
6994;25/4/2021;04:27:56;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Purificación Merino Blazquez;F;22;purificación71@yahoo.com;+34947 142 079;Cll 53 #98-36;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;Acer Predator Helios 300;Acer;2;56000000;112000000;No especificado;No especificado;0;0;0;1;14760000;2021;4;25
7014;9/6/2022;01:54:45;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Rosario De Nebot;M;20;No especificado;34981702759;Cra 9 #69-36;Tarjeta Crédito;Dell Latitude 7420;Dell;2;5600000;11200000;Lenovo Yoga 7i;Lenovo;2;44000000;88000000;No especificado;No especificado;0;0;0;5;19000000;2022;6;9
8722;25/8/2019;13:06:57;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Agapito Mur Guillen;M;45;agapito43@hotmail.com;+34 713310344;Cll 18 #50-91;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;Lenovo IdeaPad 5;Lenovo;2;28000000;56000000;No especificado;No especificado;0;0;0;1;9720000;2019;8;25
9030;1/12/2022;12:39:33;Techcore Medellín #1;Medellín;Ibán López Córdoba;César Cerro Clemente;M;27;césar18@yahoo.com;+34 974403984;Cll 32 #83-50;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;No especificado;No especificado;0;0;0;5;25080000;2022;12;1
9348;12/9/2018;02:45:43;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Ximena Rosell Catalán;F;21;ximena87@hotmail.com;+34943 531 395;Cra 81 #14-15;Tarjeta Crédito;Hp Envy 13;HP;2;4000000;8000000;HP Spectre x360;HP;2;52000000;104000000;No especificado;No especificado;0;0;0;1;16560000;2018;9;12
9953;8/3/2021;13:24:34;Techcore Medellín #1;Medellín;Ibán López Córdoba;Amalia Dionisia Benitez Roma;F;46;amalia17@gmail.com;+34973 726 373;Cra 31 #78-79;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;Apple iMac 24;Apple;2;64000000;128000000;No especificado;No especificado;0;0;0;1;20880000;2021;3;8
9966;31/8/2025;23:12:34;Techcore Medellín #1;Medellín;Ibán López Córdoba;Julio Del Solé;M;45;julio66@hotmail.com;+34 949282746;Cll 43 #35-15;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;Dell Alienware m15;Dell;2;80000000;160000000;No especificado;No especificado;0;0;0;5;21660000;2025;8;31
10170;19/5/2022;06:27:51;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Juanito Trinidad Solana Alemán;M;25;juanito69@gmail.com;+34816 05 93 55;Cra 97 #88-87;Tarjeta Crédito;Samsung Galaxy Chromebook 2;Samsung;2;2000000;4000000;HP Spectre x360;HP;2;52000000;104000000;No especificado;No especificado;0;0;0;15;12240000;2022;5;19
10926;8/12/2014;21:24:59;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Miguel Ángel Gabaldón Trujillo;M;24;miguel94@gmail.com;+34 849 642 914;Cra 96 #53-62;Tarjeta Crédito;Acer Aspire 5;Acer;1;2000000;2000000;HP Envy 13;HP;2;40000000;80000000;No especificado;No especificado;0;0;0;5;9500000;2014;12;8
11012;1/9/2025;12:05:06;Techcore Medellín #1;Medellín;Dominga Del Alcántara;Nacio Salgado-Batlle;M;27;nacio89@hotmail.com;+34 942480012;Cll 84 #40-32;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;No especificado;No especificado;0;0;0;5;20140000;2025;9;1
11268;17/8/2022;07:53:38;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Jafet Granados Roselló;M;34;jafet85@yahoo.com;+34 947 605 636;Cll 61 #56-84;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;Apple MacBook Pro 14;Apple;2;80000000;160000000;No especificado;No especificado;0;0;0;5;25080000;2022;8;17
11408;28/3/2025;13:12:45;Techcore Medellín #1;Medellín;Ibán López Córdoba;Ambrosio Gimenez Ariza;M;51;ambrosio22@yahoo.com;34883161618;Cra 62 #99-53;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;HP Envy 13;HP;2;40000000;80000000;No especificado;No especificado;0;0;0;1;12150000;2025;3;28
11609;9/6/2015;18:31:14;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Carla Jerez Llobet;F;50;carla47@gmail.com;+34 881 59 11 92;Cra 94 #27-34;Tarjeta Crédito;Acer Aspire 5;Acer;1;2000000;2000000;Dell Latitude 7420;Dell;2;56000000;112000000;No especificado;No especificado;0;0;0;5;12540000;2015;6;9
